neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,price
52,40.76923,-73.91835,3,1,2,90
52,40.76218,-73.92436,1,3,8,90
52,40.76145,-73.92273,1,3,6,90
52,40.7656,-73.92293,1,1,43,90
52,40.76843,-73.93257,1,3,17,90
52,40.76634,-73.90872,3,3,30,90
52,40.76398,-73.91974,1,5,2,90
52,40.75859,-73.91334,3,3,37,90
52,40.75759,-73.91703,1,5,1,90
52,40.76616,-73.91332,3,2,8,90
52,40.76363,-73.92178,3,5,0,90
52,40.75718,-73.92763,1,2,5,90
52,40.76416,-73.91321,1,1,7,90
52,40.76734,-73.93267,3,3,14,90
52,40.76257,-73.92162,1,1,12,90
52,40.75839,-73.91191,1,1,9,90
52,40.76269,-73.91232,1,1,2,90
52,40.76591,-73.90934,1,3,0,90
52,40.77606,-73.92804,1,2,0,91
52,40.76522,-73.92438,3,1,0,92
52,40.77039,-73.92626,3,7,1,93
52,40.75695,-73.9202,3,30,24,95
52,40.76488,-73.9297,3,30,0,95
52,40.767,-73.93051,3,4,1,95
52,40.76273,-73.91642,1,2,55,95
52,40.76711,-73.92046,3,3,1,95
52,40.76088,-73.92233,1,1,13,95
52,40.76672,-73.92769,1,4,45,95
52,40.76332,-73.91351,3,4,20,95
52,40.76001,-73.91865,3,2,9,95
52,40.76791,-73.92247,3,3,19,95
52,40.76064,-73.92481,3,30,48,95
52,40.76705,-73.9169,1,2,13,95
52,40.76505,-73.93002,1,1,0,95
52,40.76543,-73.92248,3,6,2,95
52,40.76106,-73.9078,3,1,64,95
52,40.76908,-73.90873,3,3,0,95
52,40.76533,-73.92171,3,2,0,95
52,40.76149,-73.9203,1,7,0,95
52,40.76728,-73.90781,3,1,5,95
52,40.75909,-73.92227,1,1,0,95
52,40.76273,-73.90579,3,1,196,96
52,40.76043,-73.91465,1,2,18,96
52,40.75831,-73.92658,3,3,10,96
52,40.7743,-73.92579,3,3,33,97
52,40.76339,-73.92249,1,2,0,97
52,40.76413,-73.92374,3,6,38,98
52,40.77164,-73.92028,3,4,0,98
52,40.75491,-73.91445,3,3,32,98
52,40.77029,-73.9197,1,30,1,98
52,40.75909,-73.92005,3,2,1,98
52,40.75384,-73.91433,3,5,441,99
52,40.77056,-73.92159,3,2,7,99
52,40.76269,-73.90816,1,1,15,99
52,40.77029,-73.92493,3,1,38,99
52,40.76615,-73.91325,1,1,6,99
52,40.76483,-73.91522,3,4,4,99
52,40.76248,-73.91279,3,5,15,99
52,40.76832,-73.9346,3,3,94,99
52,40.76417,-73.92816,3,31,4,99
52,40.76406,-73.90769,3,1,185,99
52,40.76623,-73.90911,3,2,154,99
52,40.75771,-73.91385,1,3,47,99
52,40.76205,-73.90556,3,3,0,99
52,40.76736,-73.91685,3,4,1,99
52,40.76132,-73.92477,3,2,68,99
52,40.76564,-73.9173,1,5,0,99
52,40.75713,-73.91334,1,3,1,99
52,40.7637,-73.9268,3,7,3,99
52,40.76879,-73.92666,3,3,1,99
52,40.76769,-73.91994,3,2,0,99
52,40.77329,-73.92832,1,2,35,100
52,40.76788,-73.92334,3,1,102,100
52,40.76549,-73.92934,1,3,4,100
52,40.7577,-73.91981,3,3,1,100
52,40.76589,-73.92864,3,1,2,100
52,40.76163,-73.91783,1,1,13,100
52,40.75508,-73.91673,3,2,141,100
52,40.77002,-73.91498,3,2,18,100
52,40.76357,-73.92829,1,5,46,100
52,40.76384,-73.92023,1,1,0,100
52,40.76371,-73.92049,3,4,2,100
52,40.76979,-73.92019,3,10,7,100
52,40.75837,-73.91387,3,30,61,100
52,40.75535,-73.92609,3,2,4,100
52,40.75959,-73.92439,3,1,2,100
52,40.75748,-73.91221,1,15,15,100
52,40.7657,-73.92469,1,2,15,100
52,40.77211,-73.92055,1,1,0,100
52,40.77066,-73.92181,3,7,2,100
52,40.7609,-73.92288,3,3,1,100
52,40.76482,-73.91996,1,3,11,100
52,40.77204,-73.93344,3,1,131,100
52,40.77145,-73.93008,3,4,78,100
52,40.77355,-73.92552,3,7,4,100
52,40.76448,-73.92164,3,3,1,100
52,40.7723,-73.9281,1,3,0,100
52,40.75824,-73.92822,3,4,0,100
52,40.76853,-73.9172,1,1,13,100
52,40.7675,-73.90911,1,1,3,100
52,40.76451,-73.91182,1,2,21,100
52,40.76119,-73.92379,1,2,1,100
52,40.76945,-73.92485,3,5,5,100
52,40.75717,-73.92831,3,4,19,100
52,40.77089,-73.93036,1,1,3,100
52,40.76172,-73.92098,1,3,2,100
52,40.76635,-73.90812,3,5,2,100
52,40.76626,-73.91422,1,5,0,100
52,40.76808,-73.93359,2,1,0,100
52,40.77677,-73.93521,1,3,0,100
52,40.76352,-73.92489,1,3,0,100
52,40.77655,-73.93587,1,1,11,100
52,40.75492,-73.91548,1,4,0,100
52,40.76398,-73.91409,1,1,0,100
52,40.76842,-73.90633,1,1,2,100
52,40.76599,-73.91225,1,1,9,100
52,40.76847,-73.90852,1,1,1,100
52,40.76621,-73.92274,1,2,0,100
52,40.76686,-73.9239,1,30,0,100
52,40.76435,-73.92001,3,17,9,101
52,40.76059,-73.92168,1,1,0,101
52,40.7588,-73.92566,3,10,0,101
52,40.76529,-73.91137,3,5,1,103
52,40.75978,-73.90851,1,30,0,103
52,40.76542,-73.92115,3,25,14,105
52,40.76327,-73.92457,3,1,7,105
52,40.75671,-73.91749,3,1,5,105
52,40.76047,-73.92288,3,1,0,105
52,40.75941,-73.92498,3,30,25,105
52,40.76538,-73.91168,1,1,2,105
52,40.76255,-73.92347,3,4,1,106
52,40.75744,-73.92163,3,30,21,107
52,40.75782,-73.92129,3,30,24,107
52,40.75665,-73.92015,3,30,15,107
52,40.75782,-73.92128,3,30,15,107
52,40.76387,-73.92593,3,4,3,108
52,40.75766,-73.92738,3,4,11,108
52,40.75532,-73.91603,1,30,304,109
52,40.76799,-73.91234,1,1,2,109
52,40.76184,-73.91443,1,2,50,109
52,40.75967,-73.91602,3,14,1,109
52,40.76434,-73.92132,3,4,30,110
52,40.76177,-73.91359,3,2,47,110
52,40.76386,-73.91002,3,3,3,110
52,40.76436,-73.92628,1,1,5,110
52,40.76803,-73.93033,3,21,0,110
52,40.76555,-73.9169,3,13,1,110
52,40.75816,-73.91945,3,5,0,110
52,40.75732,-73.92019,3,2,67,110
52,40.75989,-73.91343,3,21,6,110
52,40.76755,-73.9232,3,30,0,110
52,40.75851,-73.92555,1,4,40,110
52,40.77017,-73.92536,1,3,23,110
52,40.76189,-73.92332,3,4,6,110
52,40.77297,-73.92253,3,2,33,110
52,40.76432,-73.91885,3,2,7,110
52,40.76895,-73.92489,1,1,1,110
52,40.76343,-73.92248,2,4,3,110
52,40.76433,-73.92192,3,2,2,110
52,40.77029,-73.91881,3,5,1,110
52,40.76604,-73.93108,3,2,6,110
52,40.76807,-73.91341,1,1,0,110
52,40.76425,-73.90981,1,1,0,110
52,40.76215,-73.91973,2,1,1,110
52,40.7643,-73.92637,3,7,5,112
52,40.77349,-73.92648,3,1,2,112
52,40.76406,-73.90959,1,7,0,112
52,40.76516,-73.92281,3,6,2,112
52,40.77635,-73.93426,3,2,198,115
52,40.7638,-73.91622,3,2,5,115
52,40.76963,-73.93041,3,2,64,115
52,40.76836,-73.91405,3,5,28,115
52,40.76595,-73.90829,3,1,30,115
52,40.75676,-73.91334,1,1,4,115
52,40.75744,-73.91839,3,30,1,115
52,40.7684,-73.92066,3,3,1,115
52,40.76452,-73.9251,3,2,2,115
52,40.75539,-73.91709,3,30,7,117
52,40.76182,-73.90622,3,3,1,118
52,40.76797,-73.92858,3,7,11,119
52,40.76068,-73.91359,3,2,217,119
52,40.76626,-73.91835,3,2,19,119
52,40.76875,-73.92769,1,1,0,119
52,40.76752,-73.9273,1,3,12,120
52,40.75997,-73.90926,3,3,29,120
52,40.75583,-73.92596,1,3,18,120
52,40.76774,-73.92414,3,1,0,120
52,40.76778,-73.92201,3,1,3,120
52,40.76914,-73.92118,1,2,240,120
52,40.75855,-73.91021,3,1,1,120
52,40.76202,-73.91467,3,1,1,120
52,40.76869,-73.91966,3,7,1,120
52,40.76776,-73.92707,1,1,1,120
52,40.7581,-73.91975,3,2,13,120
52,40.76938,-73.93227,1,5,1,120
52,40.7701,-73.9297,3,2,2,120
52,40.77133,-73.92119,3,3,11,120
52,40.76936,-73.91491,3,1,6,120
52,40.7645,-73.9238,3,30,5,120
52,40.77198,-73.92206,3,3,23,120
52,40.76892,-73.92919,3,1,5,120
52,40.769,-73.93284,1,5,2,120
52,40.76466,-73.92731,1,1,1,120
52,40.7686,-73.91354,1,2,4,120
52,40.77008,-73.92,1,2,0,120
52,40.76724,-73.9232,3,3,0,120
52,40.75792,-73.92249,1,1,0,120
52,40.75916,-73.92541,3,3,0,120
52,40.759,-73.9159,3,3,0,120
52,40.76273,-73.91316,3,6,0,122
52,40.75868,-73.92615,3,2,128,122
52,40.76129,-73.92009,3,1,56,123
52,40.76974,-73.91819,3,14,8,124
52,40.76369,-73.92291,3,2,112,125
52,40.76587,-73.92157,3,5,27,125
52,40.75741,-73.92509,3,1,0,125
52,40.75673,-73.9253,3,3,3,125
52,40.76448,-73.92714,3,2,0,125
52,40.76476,-73.91935,3,8,0,125
52,40.76951,-73.93077,3,2,26,125
52,40.76465,-73.92625,3,1,10,125
52,40.75735,-73.92134,3,3,21,125
52,40.7613,-73.9153,3,1,0,125
52,40.76764,-73.9279,3,25,5,125
52,40.7609,-73.92516,3,5,2,125
52,40.76646,-73.92847,3,2,14,125
52,40.77407,-73.92262,3,2,49,125
52,40.7596,-73.92368,3,3,3,125
52,40.77032,-73.92621,3,1,18,125
52,40.76642,-73.91637,3,3,4,125
52,40.77026,-73.92574,3,7,2,125
52,40.76889,-73.92957,3,2,4,125
52,40.76829,-73.92625,3,1,14,125
52,40.75807,-73.92632,1,2,5,125
52,40.76424,-73.92351,3,3,1,125
52,40.77018,-73.92108,3,2,2,125
52,40.77069,-73.91977,3,2,5,125
52,40.75725,-73.91098,3,1,414,129
52,40.75954,-73.90548,3,20,0,129
52,40.76295,-73.92652,3,1,58,130
52,40.77453,-73.92833,3,4,17,130
52,40.76165,-73.92179,3,5,0,130
52,40.7576,-73.92698,3,4,45,130
52,40.77182,-73.93129,3,4,56,130
52,40.75763,-73.91389,3,5,2,130
52,40.75697,-73.91847,3,3,39,130
52,40.75666,-73.91449,3,3,50,130
52,40.76984,-73.91815,3,4,0,130
52,40.76942,-73.92772,3,2,3,130
52,40.75736,-73.92162,1,2,5,130
52,40.7702,-73.9261,3,1,9,130
52,40.76219,-73.91963,3,1,229,135
52,40.75535,-73.91397,3,7,2,135
52,40.76512,-73.92431,3,3,11,135
52,40.76722,-73.92203,3,3,44,135
52,40.75953,-73.91182,3,5,18,135
52,40.75687,-73.91597,3,2,135,135
52,40.76531,-73.92413,3,2,19,135
52,40.75596,-73.92798,3,2,44,135
52,40.76509,-73.91026,3,2,57,135
52,40.75732,-73.91557,3,3,0,135
52,40.76019,-73.92489,3,3,0,135
52,40.76531,-73.91155,3,2,3,137
52,40.76361,-73.91793,3,5,15,140
52,40.7703,-73.93306,3,2,13,140
52,40.7713,-73.92628,3,1,2,140
52,40.76197,-73.92335,3,15,2,140
52,40.76837,-73.92007,3,4,3,140
52,40.76235,-73.92138,3,2,16,140
52,40.76335,-73.92769,3,3,5,140
52,40.76542,-73.92607,3,7,1,140
52,40.77161,-73.92063,3,2,19,144
52,40.7582,-73.92811,3,3,19,149
52,40.77162,-73.92626,1,1,10,149
52,40.7687,-73.91975,3,4,5,149
52,40.76207,-73.90541,3,2,47,149
52,40.76267,-73.90555,3,2,35,149
52,40.75919,-73.91836,3,3,74,150
52,40.76266,-73.91451,3,1,89,150
52,40.76794,-73.93413,3,3,149,150
52,40.76457,-73.91205,3,2,2,150
52,40.76042,-73.92073,3,1,3,150
52,40.76964,-73.91402,3,3,3,150
52,40.7655,-73.92169,3,3,21,150
52,40.76307,-73.92247,3,14,0,150
52,40.76275,-73.92052,3,3,0,150
52,40.76197,-73.92208,3,1,1,150
52,40.77153,-73.93191,1,2,0,150
52,40.7671,-73.91261,3,3,64,150
52,40.77572,-73.9339,3,5,2,150
52,40.76752,-73.9314,3,7,12,150
52,40.75865,-73.91737,1,2,2,150
52,40.76272,-73.92656,3,7,1,150
52,40.75705,-73.91459,1,2,4,150
52,40.76549,-73.91735,3,3,3,150
52,40.76017,-73.90945,3,4,29,150
52,40.76623,-73.91279,1,5,0,150
52,40.76538,-73.92726,3,2,46,150
52,40.76214,-73.92148,3,6,1,150
52,40.76589,-73.92259,1,2,4,150
52,40.76403,-73.92195,3,2,1,150
52,40.75518,-73.9143,3,5,0,150
52,40.77698,-73.93389,3,7,0,150
52,40.77098,-73.91952,3,1,7,150
52,40.77352,-73.92836,3,1,5,150
52,40.76483,-73.91897,3,5,0,150
52,40.76799,-73.91559,3,2,0,150
52,40.76887,-73.91128,1,1,1,150
52,40.7666,-73.92079,3,6,4,155
52,40.77444,-73.92923,3,1,70,156
52,40.76359,-73.92531,3,2,13,160
52,40.75637,-73.92132,3,2,1,160
52,40.7641,-73.91879,1,2,1,160
52,40.76255,-73.91934,3,6,2,160
52,40.76625,-73.91946,3,2,1,160
52,40.76856,-73.92591,3,1,0,165
52,40.76988,-73.9211,3,6,0,165
52,40.77036,-73.92191,3,3,2,165
52,40.76488,-73.91813,1,1,8,166
52,40.76871,-73.91839,3,1,8,169
52,40.75825,-73.90959,3,3,0,169
52,40.76491,-73.90959,3,1,0,169
52,40.76403,-73.92162,3,3,116,170
52,40.76969,-73.92197,3,2,11,170
52,40.7548,-73.91364,3,4,10,170
52,40.7744,-73.93344,3,1,3,170
52,40.7561,-73.92578,3,1,1,170
52,40.76408,-73.92461,3,14,0,175
52,40.76773,-73.91701,3,4,12,175
52,40.76475,-73.9289,3,1,21,175
52,40.76939,-73.92139,3,1,0,175
52,40.76271,-73.92213,3,3,5,179
52,40.76167,-73.91346,3,2,29,179
52,40.7582,-73.91687,3,3,77,180
52,40.7672,-73.91198,3,2,7,180
52,40.76802,-73.91815,3,4,45,180
52,40.75651,-73.91485,3,2,70,180
52,40.7726,-73.92298,3,4,41,180
52,40.76031,-73.91583,1,6,0,180
52,40.75664,-73.92806,3,1,12,180
52,40.76462,-73.91039,3,2,0,180
52,40.76761,-73.93567,3,9,6,185
52,40.77168,-73.9222,3,1,0,189
52,40.7588,-73.91762,3,2,1,190
52,40.76421,-73.92138,3,3,32,190
52,40.76804,-73.92161,3,5,1,190
52,40.76444,-73.92607,3,3,7,192
52,40.76135,-73.91571,1,3,231,195
52,40.76638,-73.93236,3,3,86,195
52,40.76473,-73.91183,3,1,5,199
52,40.76683,-73.91435,3,1,12,199
52,40.77221,-73.92493,3,5,22,200
52,40.77271,-73.93159,1,1,0,200
52,40.77262,-73.92364,3,7,2,200
52,40.76836,-73.91445,3,2,18,200
52,40.76137,-73.91109,3,2,0,200
52,40.75829,-73.91298,3,7,10,200
52,40.7698,-73.92009,3,2,1,200
52,40.77179,-73.93442,3,4,0,200
52,40.76317,-73.91124,3,5,1,200
52,40.76551,-73.92904,3,2,23,200
52,40.75845,-73.9111,3,5,4,200
52,40.77101,-73.92932,3,3,2,200
52,40.75831,-73.9263,3,1,0,200
52,40.76985,-73.92481,3,3,50,205
52,40.76267,-73.9261,3,7,0,210
52,40.76508,-73.9204,3,1,0,215
52,40.76595,-73.92656,3,2,2,215
52,40.76636,-73.91366,3,1,12,220
52,40.77254,-73.92853,3,4,0,225
52,40.77121,-73.92847,3,7,1,225
52,40.75864,-73.92782,3,5,1,225
52,40.75605,-73.91341,3,1,4,225
52,40.76649,-73.92356,3,2,3,225
52,40.76444,-73.9157,3,2,1,225
52,40.76438,-73.91419,3,2,1,225
52,40.76067,-73.9198,3,2,2,225
52,40.76923,-73.91203,3,3,8,239
52,40.76216,-73.92542,3,6,1,245
52,40.75568,-73.91578,1,2,22,250
52,40.76266,-73.91992,3,2,0,250
52,40.76437,-73.91937,3,3,3,250
52,40.77134,-73.92424,3,3,1,250
52,40.76356,-73.92102,3,4,5,250
52,40.76147,-73.92549,3,3,0,250
52,40.76605,-73.92425,3,14,2,250
52,40.76752,-73.91433,3,3,13,250
52,40.77545,-73.92704,3,5,0,250
52,40.75883,-73.9216,3,2,0,250
52,40.75741,-73.91665,3,2,0,250
52,40.75691,-73.92879,3,2,147,275
52,40.75875,-73.92048,3,2,2,275
52,40.75762,-73.9144,3,2,0,280
52,40.76403,-73.90612,3,2,69,280
52,40.75743,-73.92366,3,2,176,289
52,40.76358,-73.92399,3,3,0,289
52,40.77403,-73.92213,3,2,9,299
52,40.76895,-73.9236,2,1,0,300
52,40.7636,-73.926,3,7,1,300
52,40.76257,-73.92634,3,2,13,300
52,40.76026,-73.92235,3,4,4,300
52,40.76171,-73.91725,1,3,2,300
52,40.7592,-73.92155,3,3,3,300
52,40.76151,-73.90964,3,4,0,300
52,40.75569,-73.92175,3,2,2,325
52,40.75862,-73.91097,3,2,27,349
52,40.76222,-73.91861,3,3,10,360
52,40.76238,-73.91721,1,1,1,395
52,40.76137,-73.90582,3,4,0,450
52,40.76452,-73.92804,2,2,15,500
52,40.76326,-73.92569,3,3,3,500
52,40.76614,-73.91371,3,2,0,500
52,40.75818,-73.91398,3,30,1,600
52,40.76001,-73.92313,1,1,1,700
52,40.76789,-73.93512,3,7,0,1500
52,40.76626,-73.93054,2,3,5,1800
52,40.75593,-73.91276,1,365,0,2000
53,40.85398,-73.86451,1,2,1,25
53,40.85236,-73.86632,1,1,114,35
53,40.85527,-73.86719,1,1,21,35
53,40.85324,-73.86506,1,2,83,40
53,40.85585,-73.86486,1,5,65,40
53,40.85499,-73.86728,1,4,10,43
53,40.85711,-73.86474,1,5,30,45
53,40.85634,-73.86633,1,2,21,45
53,40.85646,-73.86813,1,1,14,50
53,40.85247,-73.86418,3,4,2,60
53,40.85374,-73.86416,3,1,8,70
53,40.85464,-73.8672,3,1,0,75
53,40.85401,-73.86594,3,7,24,76
53,40.85456,-73.86921,3,2,36,79
53,40.85667,-73.86543,3,1,1,80
53,40.85592,-73.86743,3,7,0,80
53,40.85168,-73.86659,3,7,0,100
54,40.61355,-73.99648,1,5,7,25
54,40.61245,-73.99684,1,15,2,29
54,40.61336,-73.9857,1,3,11,35
54,40.61224,-73.98563,1,3,1,35
54,40.6062,-73.98995,1,1,7,35
54,40.61753,-74.00221,1,3,4,35
54,40.61006,-73.99902,1,4,52,37
54,40.61023,-73.99627,1,1,0,39
54,40.61519,-74.00398,1,2,13,39
54,40.61225,-73.9815,1,7,12,39
54,40.60918,-73.99799,3,2,0,40
54,40.60997,-73.98022,1,2,2,40
54,40.61203,-74.00181,1,10,0,40
54,40.61767,-73.99176,1,8,26,42
54,40.62019,-73.99624,1,1,127,43
54,40.6089,-73.97866,1,2,22,43
54,40.60931,-73.99847,3,2,28,45
54,40.60749,-73.99225,3,1,1,49
54,40.60877,-73.97382,1,1,19,49
54,40.61625,-73.9916,1,2,9,50
54,40.62056,-74.00225,1,30,0,50
54,40.612,-73.99573,1,3,3,57
54,40.62054,-73.99828,3,3,6,60
54,40.61277,-73.99695,1,3,43,60
54,40.60475,-73.99213,1,3,0,60
54,40.61135,-74.00827,3,23,0,62
54,40.61059,-74.00602,3,1,287,65
54,40.60909,-73.9769,1,2,14,65
54,40.61497,-74.00531,1,2,30,65
54,40.60729,-74.00117,1,2,39,68
54,40.60788,-73.98161,1,7,3,69
54,40.61465,-74.00312,1,2,15,70
54,40.61466,-74.00504,1,2,24,70
54,40.61487,-74.00666,1,1,15,70
54,40.61518,-73.98874,3,30,28,76
54,40.61097,-73.9983,1,1,21,78
54,40.61391,-73.99128,1,2,2,79
54,40.60951,-73.97642,2,1,15,79
54,40.61608,-73.99056,1,2,0,79
54,40.61649,-73.99043,1,2,1,79
54,40.61559,-73.99027,1,2,0,79
54,40.61472,-73.99143,1,2,1,79
54,40.60391,-73.99339,1,2,7,80
54,40.61183,-73.98219,1,5,29,85
54,40.60644,-73.99135,3,1,39,88
54,40.60795,-73.98955,1,1,5,89
54,40.61072,-73.98533,3,2,53,90
54,40.61109,-74.00239,1,1,0,90
54,40.61957,-73.9936,3,3,52,93
54,40.60951,-73.97622,1,1,21,99
54,40.61889,-73.99895,3,3,28,99
54,40.61266,-73.98677,3,30,5,99
54,40.61238,-73.99805,3,3,54,100
54,40.60848,-73.97703,3,2,115,100
54,40.61667,-73.99932,3,1,3,100
54,40.61268,-73.98857,3,30,0,100
54,40.61922,-73.99399,3,1,24,110
54,40.60658,-73.99738,3,3,69,113
54,40.60569,-73.99823,3,3,24,113
54,40.6065,-73.99917,3,3,13,113
54,40.6101,-73.99591,3,4,6,115
54,40.61901,-74.00045,3,3,45,120
54,40.62062,-73.99837,3,7,0,120
54,40.61448,-74.00486,3,2,24,121
54,40.60683,-73.99743,3,2,62,123
54,40.60557,-73.99799,3,2,27,123
54,40.60556,-73.99898,3,3,3,123
54,40.61576,-73.99166,1,2,4,125
54,40.60364,-73.99524,3,2,0,125
54,40.61112,-74.00028,3,2,207,145
54,40.60859,-73.99331,3,30,19,200
55,40.88449,-73.86227,1,30,0,25
55,40.87579,-73.86532,1,3,1,33
55,40.88165,-73.85625,1,5,17,34
55,40.87906,-73.85987,1,3,0,35
55,40.87852,-73.85003,1,2,2,36
55,40.87498,-73.85644,1,3,6,39
55,40.87874,-73.84746,1,1,0,40
55,40.88049,-73.8613,1,3,1,41
55,40.88016,-73.84923,1,28,15,43
55,40.8789,-73.84855,1,14,27,45
55,40.88032,-73.85877,1,3,33,45
55,40.8805,-73.86178,1,1,1,45
55,40.88296,-73.86264,1,1,19,50
55,40.88249,-73.86274,1,1,85,50
55,40.87896,-73.84978,1,28,27,55
55,40.87877,-73.85044,1,2,0,55
55,40.87724,-73.85047,1,2,4,56
55,40.87309,-73.86326,1,1,5,60
55,40.88192,-73.86186,1,1,70,60
55,40.87765,-73.86318,3,5,85,63
55,40.88301,-73.85452,1,5,17,65
55,40.88493,-73.8618,3,3,205,67
55,40.88171,-73.85384,3,2,2,75
55,40.87905,-73.85243,3,2,14,76
55,40.87704,-73.86276,3,30,0,80
55,40.87556,-73.8584,3,2,147,85
55,40.87021,-73.86095,3,2,83,85
55,40.87821,-73.86354,3,30,0,85
55,40.88125,-73.84922,3,1,6,85
55,40.87699,-73.85366,3,2,5,87
55,40.88075,-73.84845,3,3,58,95
55,40.87684,-73.86389,3,2,13,120
55,40.88542,-73.86169,1,2,3,140
55,40.87846,-73.86311,3,2,4,140
55,40.87135,-73.85736,3,2,5,145
55,40.87938,-73.86349,3,2,19,500
56,40.68637,-73.97431,2,2,8,25
56,40.68557,-73.97288,2,1,2,31
56,40.68528,-73.97285,2,2,6,32
56,40.69309,-73.97074,1,3,1,35
56,40.6865,-73.9729,2,2,3,38
56,40.69394,-73.97115,2,1,12,39
56,40.68537,-73.97713,1,8,32,40
56,40.68667,-73.9738,2,2,4,41
56,40.69101,-73.97312,1,8,27,44
56,40.69357,-73.97235,1,6,0,44
56,40.69605,-73.98207,1,1,3,45
56,40.68557,-73.97073,1,21,14,45
56,40.69701,-73.97353,1,1,1,45
56,40.68257,-73.97139,1,30,1,45
56,40.69752,-73.97419,1,1,1,47
56,40.69638,-73.97507,1,30,1,48
56,40.69716,-73.97384,1,30,1,48
56,40.69691,-73.97376,1,30,1,48
56,40.6969,-73.97566,1,30,0,48
56,40.69629,-73.97447,1,30,0,48
56,40.69758,-73.97432,1,30,1,48
56,40.69738,-73.97396,1,30,1,48
56,40.69629,-73.97397,1,30,1,48
56,40.69757,-73.97557,1,30,0,48
56,40.69611,-73.97542,1,30,0,48
56,40.69747,-73.97506,1,30,0,48
56,40.69632,-73.97396,1,30,0,48
56,40.69696,-73.97496,1,30,0,48
56,40.69698,-73.97412,1,30,0,48
56,40.69617,-73.97532,1,30,0,48
56,40.69749,-73.97551,1,30,0,48
56,40.69634,-73.97393,1,30,0,48
56,40.6971,-73.97523,1,30,0,48
56,40.69774,-73.97502,1,30,0,48
56,40.69706,-73.974,1,30,0,48
56,40.69768,-73.97564,1,30,0,48
56,40.69633,-73.97361,1,30,0,48
56,40.69693,-73.97396,1,30,0,48
56,40.69632,-73.97553,1,30,0,48
56,40.69706,-73.97498,1,30,0,48
56,40.6942,-73.97104,1,1,2,50
56,40.6892,-73.96976,1,1,0,50
56,40.69706,-73.97422,1,4,15,50
56,40.69497,-73.97209,1,7,2,50
56,40.69026,-73.97074,1,1,4,50
56,40.69334,-73.98179,2,1,0,50
56,40.69438,-73.9712,1,12,0,51
56,40.6857,-73.96964,1,5,0,52
56,40.68811,-73.97539,1,4,4,52
56,40.68906,-73.97763,1,30,0,54
56,40.69006,-73.98056,1,30,0,54
56,40.68881,-73.97391,1,1,1,55
56,40.69246,-73.97171,1,4,0,55
56,40.69402,-73.97274,1,1,3,55
56,40.68713,-73.97222,1,7,2,55
56,40.69195,-73.97151,1,7,0,57
56,40.68522,-73.97115,1,28,2,57
56,40.69431,-73.97316,1,3,1,60
56,40.69686,-73.97315,1,2,11,60
56,40.69519,-73.97202,1,1,23,60
56,40.68412,-73.96951,1,7,3,60
56,40.68465,-73.97069,1,60,2,61
56,40.69401,-73.973,1,2,3,62
56,40.69454,-73.97166,1,1,104,63
56,40.68863,-73.97691,1,2,206,65
56,40.69774,-73.97076,1,2,14,65
56,40.68436,-73.9735,1,2,0,65
56,40.69289,-73.98077,1,10,0,65
56,40.69218,-73.97138,1,4,48,65
56,40.69664,-73.97375,1,2,3,65
56,40.69063,-73.97195,1,8,6,65
56,40.69546,-73.97303,1,4,0,65
56,40.68895,-73.96902,1,1,10,65
56,40.69439,-73.97319,1,1,90,65
56,40.68431,-73.97209,1,1,9,65
56,40.68665,-73.9774,1,3,14,67
56,40.68703,-73.97575,1,3,1,67
56,40.69379,-73.97111,1,1,36,67
56,40.68656,-73.97525,1,3,37,68
56,40.68871,-73.97181,1,8,37,68
56,40.68508,-73.97393,1,2,12,69
56,40.68569,-73.97346,1,5,0,69
56,40.69142,-73.97203,3,7,4,70
56,40.688,-73.97745,1,2,55,70
56,40.68842,-73.97781,3,15,2,70
56,40.69207,-73.97407,1,14,18,70
56,40.69634,-73.97296,1,1,152,70
56,40.69283,-73.98061,1,2,6,70
56,40.68659,-73.97557,1,2,9,70
56,40.69309,-73.97238,1,2,47,70
56,40.68528,-73.96947,1,1,0,71
56,40.68887,-73.97021,1,1,8,72
56,40.68867,-73.97192,1,7,3,74
56,40.69701,-73.97524,1,2,0,75
56,40.68531,-73.97451,1,1,152,75
56,40.69122,-73.96976,1,3,14,75
56,40.69399,-73.97153,1,2,0,75
56,40.69492,-73.97154,1,2,12,75
56,40.68464,-73.97094,1,3,9,75
56,40.69358,-73.97065,1,3,4,75
56,40.68629,-73.97589,1,5,6,75
56,40.68641,-73.97085,1,3,23,76
56,40.69564,-73.97287,1,1,7,77
56,40.68785,-73.97682,1,7,1,79
56,40.69142,-73.97376,1,3,135,80
56,40.6967,-73.97622,1,2,14,80
56,40.69549,-73.97144,3,30,6,80
56,40.68626,-73.97138,1,2,124,80
56,40.68579,-73.97455,3,2,4,80
56,40.6967,-73.97477,1,1,53,80
56,40.69613,-73.97364,1,3,0,80
56,40.68286,-73.97134,1,1,1,80
56,40.69493,-73.97984,1,5,48,80
56,40.69306,-73.97084,1,2,14,80
56,40.688,-73.97185,3,3,2,80
56,40.68768,-73.97611,1,2,35,85
56,40.68501,-73.97019,1,5,124,85
56,40.6888,-73.97635,3,2,1,85
56,40.68864,-73.97669,1,5,47,85
56,40.68854,-73.97789,3,2,4,85
56,40.69191,-73.97151,3,7,2,85
56,40.68731,-73.9751,1,1,8,85
56,40.69633,-73.97215,1,5,29,85
56,40.68495,-73.97438,1,4,0,85
